date,temperature_c,humidity_pct,wind_speed_kmh,solar_radiation_w_m2,pressure_hpa,rainfall_mm,heat_index_c,wbgt_c,apparent_temperature_c,thermal_stress_score,thermal_stress_level,heatwave
2020-09-05 00:00:00,32.3,34.2,17.3,178.0,1008.2,0.4,31.9,30.4,30.4,21.1,Low,0
2020-09-05 06:00:00,29.2,63.0,15.9,673.0,1017.4,0.5,30.4,29.2,30.5,30.93,Moderate,0
2020-09-05 12:00:00,27.0,36.1,30.8,631.0,1001.7,0.4,25.1,26.2,21.2,19.89,Low,0
2020-09-05 18:00:00,32.0,84.6,16.7,258.0,1006.5,0.4,34.2,32.0,38.0,34.28,Moderate,0
2020-09-06 00:00:00,46.6,90.7,21.9,364.0,1007.1,2.0,48.5,45.5,69.3,42.7,High,1
2020-09-06 06:00:00,38.5,58.9,2.2,840.0,1002.2,2.6,41.2,37.6,47.2,38.82,High,0
2020-09-06 12:00:00,30.0,46.4,7.4,331.0,1011.8,0.6,31.4,29.0,31.0,26.31,Low,0
2020-09-06 18:00:00,38.0,37.6,12.3,593.0,998.2,0.5,38.4,36.1,39.8,28.66,Moderate,0
2020-09-07 00:00:00,43.8,23.7,9.9,503.0,1018.3,2.8,43.8,40.8,44.9,28.41,Moderate,1
2020-09-07 06:00:00,40.5,40.1,5.1,677.0,1011.3,1.5,41.9,38.5,45.5,32.83,Moderate,0
2020-09-07 12:00:00,34.4,69.1,16.0,336.0,995.6,0.5,35.9,33.7,39.6,32.25,Moderate,0
2020-09-07 18:00:00,29.5,60.0,18.6,573.0,1022.0,1.9,30.3,29.2,30.0,29.52,Moderate,0
2020-09-08 00:00:00,38.9,90.8,8.8,592.0,1006.7,0.6,42.4,38.8,53.9,43.1,High,0
2020-09-08 06:00:00,36.8,49.7,7.7,608.0,997.8,1.3,38.4,35.5,41.4,32.46,Moderate,0
2020-09-08 12:00:00,40.3,72.0,6.3,570.0,1016.0,7.4,43.1,39.4,52.8,41.74,High,1
2020-09-08 18:00:00,38.4,56.7,16.5,636.0,1009.9,0.5,39.3,37.2,43.8,33.1,Moderate,0
2020-09-09 00:00:00,41.3,58.4,7.6,1098.0,987.3,4.0,43.3,40.3,51.0,41.3,High,1
2020-09-09 06:00:00,30.3,40.1,9.6,1100.0,999.7,0.6,31.2,29.8,30.1,30.2,Moderate,0
2020-09-09 12:00:00,43.2,54.1,20.4,390.0,1007.8,1.2,43.5,41.2,50.8,32.23,Moderate,1
2020-09-09 18:00:00,35.4,55.3,11.5,50.0,983.4,0.9,36.8,33.8,39.6,28.14,Moderate,0
2020-09-10 00:00:00,48.5,73.0,9.6,699.0,1005.9,2.3,51.0,46.9,70.1,44.2,High,1
2020-09-10 06:00:00,29.2,90.5,5.9,597.0,1006.6,0.1,33.0,30.0,36.1,39.1,High,0
2020-09-10 12:00:00,46.2,44.7,9.3,815.0,993.2,1.5,47.3,44.0,55.4,36.74,Moderate,1
2020-09-10 18:00:00,35.4,23.2,5.3,621.0,1007.7,2.1,35.9,33.3,34.8,26.06,Low,0
2020-09-11 00:00:00,29.4,57.2,11.0,565.0,1005.1,1.0,30.9,29.0,31.0,29.92,Moderate,0
2020-09-11 06:00:00,30.6,60.8,6.5,832.0,993.1,0.2,32.9,30.5,34.1,33.98,Moderate,0
2020-09-11 12:00:00,31.8,32.6,7.2,867.0,1014.2,0.4,32.6,30.6,31.4,27.66,Low,0
2020-09-11 18:00:00,37.0,77.0,9.3,203.0,1013.4,1.7,39.7,36.2,47.1,36.16,Moderate,0
2020-09-12 00:00:00,37.7,93.9,26.5,346.0,1002.1,3.4,39.2,37.6,48.7,38.92,High,0
2020-09-12 06:00:00,30.0,90.9,12.1,524.0,1003.0,0.8,33.1,30.7,36.3,38.02,High,0
2020-09-12 12:00:00,33.8,34.8,3.6,575.0,1012.3,1.2,35.1,32.2,35.1,27.92,Low,0
2020-09-12 18:00:00,49.0,85.7,7.6,494.0,1003.0,0.4,52.4,47.6,76.6,45.8,High,1
2020-09-13 00:00:00,46.1,72.8,6.0,659.0,985.7,0.8,49.0,44.7,65.2,42.97,High,1
2020-09-13 06:00:00,37.1,54.0,5.8,799.0,1009.9,0.6,39.1,36.1,43.2,35.24,Moderate,0
2020-09-13 12:00:00,34.3,60.5,6.0,981.0,996.9,1.6,36.6,34.0,39.9,37.28,Moderate,0
2020-09-13 18:00:00,34.8,83.7,7.7,695.0,1001.1,6.3,38.1,34.9,44.6,42.46,High,0
2020-09-14 00:00:00,38.3,56.0,5.4,337.0,1019.6,2.5,40.5,36.8,45.6,33.56,Moderate,0
2020-09-14 06:00:00,26.8,48.0,5.4,513.0,1003.7,0.3,28.6,26.3,27.3,26.93,Low,0
2020-09-14 12:00:00,32.2,57.0,6.1,531.0,1005.0,1.3,34.3,31.5,36.0,31.96,Moderate,0
2020-09-14 18:00:00,22.3,63.4,5.8,679.0,1010.1,0.1,24.8,23.0,22.8,29.85,Moderate,0
2020-09-15 00:00:00,36.8,34.2,4.7,647.0,1010.1,0.4,37.9,35.0,38.9,29.16,Moderate,0
2020-09-15 06:00:00,38.5,87.6,14.0,1063.0,995.8,0.3,41.2,38.8,51.4,44.5,High,0
2020-09-15 12:00:00,30.6,70.6,7.0,435.0,1004.4,0.6,33.3,30.4,35.4,33.49,Moderate,0
2020-09-15 18:00:00,45.0,67.5,8.0,646.0,1005.4,1.7,47.4,43.5,60.7,40.96,High,1
2020-09-16 00:00:00,25.4,27.5,7.5,1100.0,1007.7,1.0,25.9,24.9,22.9,25.4,Low,0
2020-09-16 06:00:00,23.7,65.3,5.7,404.0,1007.9,4.1,26.3,24.0,24.9,30.32,Moderate,0
2020-09-16 12:00:00,35.6,29.1,4.6,586.0,1030.9,0.4,36.5,33.6,36.3,26.91,Low,0
2020-09-16 18:00:00,41.3,25.9,14.9,314.0,993.2,0.7,40.8,38.4,41.1,24.68,Low,0
2020-09-17 00:00:00,45.8,59.5,4.8,571.0,1014.8,0.6,48.2,43.9,60.4,39.02,High,1
2020-09-17 06:00:00,30.8,50.2,5.0,355.0,1016.8,0.4,32.7,29.8,33.2,28.21,Moderate,0
2020-09-17 12:00:00,41.6,64.2,17.9,812.0,1009.9,7.5,42.7,40.5,51.1,39.9,High,1
2020-09-17 18:00:00,33.7,26.7,6.1,587.0,998.5,0.7,34.3,31.9,33.1,25.27,Low,0
2020-09-18 00:00:00,32.8,52.3,9.2,316.0,1021.6,4.2,34.3,31.7,35.6,29.84,Moderate,0
2020-09-18 06:00:00,40.2,33.1,7.3,760.0,983.1,0.7,41.0,38.1,42.9,30.85,Moderate,0
2020-09-18 12:00:00,38.6,94.0,9.0,595.0,998.2,0.3,42.2,38.6,54.0,43.64,High,0
2020-09-18 18:00:00,23.0,62.1,23.4,788.0,1016.7,0.2,23.3,23.7,20.2,27.18,Low,0
2020-09-19 00:00:00,44.3,71.6,5.3,263.0,1001.3,2.9,47.2,42.6,61.0,39.76,High,1
2020-09-19 06:00:00,43.7,44.4,14.0,642.0,1021.0,0.0,44.2,41.5,50.0,32.78,Moderate,1
2020-09-19 12:00:00,29.6,27.1,14.9,743.0,989.9,5.0,29.2,28.3,26.4,24.44,Low,0
2020-09-19 18:00:00,36.8,93.2,14.1,444.0,993.9,0.8,39.8,36.8,49.1,40.65,High,0
2020-09-20 00:00:00,37.5,41.5,22.8,235.0,999.7,0.4,36.8,35.4,37.9,24.59,Low,0
2020-09-20 06:00:00,35.8,51.8,1.3,540.0,1009.2,1.4,38.2,34.6,41.6,33.34,Moderate,0
2020-09-20 12:00:00,30.1,68.7,2.8,857.0,1002.8,0.2,33.2,30.4,35.2,36.66,Moderate,0
2020-09-20 18:00:00,29.3,21.9,4.5,831.0,1000.1,0.1,29.9,28.0,27.4,24.03,Low,0
2020-09-21 00:00:00,33.8,80.8,6.4,443.0,1019.2,2.6,37.1,33.7,42.5,38.36,High,0
2020-09-21 06:00:00,42.2,60.2,11.1,229.0,1020.1,0.8,43.9,40.3,52.4,33.82,Moderate,1
2020-09-21 12:00:00,37.8,40.9,4.7,442.0,1000.9,1.1,39.3,35.9,41.7,30.0,Moderate,0
2020-09-21 18:00:00,31.4,24.6,4.7,433.0,987.9,0.3,32.1,29.6,30.2,22.69,Low,0
2020-09-22 00:00:00,39.4,32.2,9.9,662.0,983.4,0.1,39.8,37.2,41.0,28.8,Moderate,0
2020-09-22 06:00:00,18.0,87.1,13.0,524.0,1007.4,0.7,20.8,19.8,17.4,31.45,Moderate,0
2020-09-22 12:00:00,42.0,71.5,9.1,362.0,1011.6,1.1,44.5,40.7,55.5,38.06,High,1
2020-09-22 18:00:00,21.8,38.7,13.4,826.0,1005.6,2.2,22.1,21.8,18.5,23.77,Low,0
2020-09-23 00:00:00,31.5,24.9,2.4,585.0,1004.3,1.0,32.5,29.8,30.8,24.66,Low,0
2020-09-23 06:00:00,26.2,71.8,5.4,659.0,997.0,2.3,29.1,26.8,29.2,34.41,Moderate,0
2020-09-23 12:00:00,24.9,62.9,4.3,119.0,1011.5,0.2,27.5,24.7,26.6,27.03,Low,0
2020-09-23 18:00:00,42.1,50.3,6.1,50.0,1021.8,0.1,43.9,39.7,50.5,30.71,Moderate,1
2020-09-24 00:00:00,30.7,47.3,8.8,191.0,982.8,0.3,32.0,29.5,31.9,25.42,Low,0
2020-09-24 06:00:00,36.4,36.3,1.9,430.0,1004.2,2.2,38.0,34.5,39.3,29.07,Moderate,0
2020-09-24 12:00:00,33.7,70.2,6.1,694.0,995.3,2.1,36.5,33.5,40.6,37.44,Moderate,0
2020-09-24 18:00:00,37.3,92.8,5.3,50.0,990.1,0.2,41.3,36.9,51.7,39.37,High,0
2020-09-25 00:00:00,34.5,33.2,2.6,948.0,993.7,0.0,35.8,33.2,36.0,30.42,Moderate,0
2020-09-25 06:00:00,25.0,64.8,13.6,593.0,1008.8,1.7,26.6,25.4,25.1,29.77,Moderate,0
2020-09-25 12:00:00,41.0,51.8,9.1,890.0,1009.0,2.9,42.5,39.6,48.5,37.27,Moderate,1
2020-09-25 18:00:00,30.5,53.5,6.2,329.0,1019.6,2.1,32.4,29.7,33.0,29.06,Moderate,0
2020-09-26 00:00:00,23.1,39.1,25.4,676.0,1005.1,0.3,22.0,22.8,17.8,20.27,Low,0
2020-09-26 06:00:00,31.0,81.9,2.8,571.0,987.4,1.3,34.8,31.3,38.6,38.6,High,0
2020-09-26 12:00:00,44.5,56.4,26.3,754.0,1002.6,2.1,44.2,42.8,52.7,35.26,Moderate,1
2020-09-26 18:00:00,40.0,60.8,7.7,492.0,991.1,0.4,42.1,38.6,49.2,35.49,Moderate,1
2020-09-27 00:00:00,31.6,42.9,5.0,668.0,992.9,1.1,33.1,30.6,33.2,29.34,Moderate,0
2020-09-27 06:00:00,31.6,33.6,6.3,826.0,1010.8,0.6,32.5,30.4,31.5,27.76,Low,0
2020-09-27 12:00:00,31.7,26.4,6.8,387.0,1006.9,0.4,32.2,29.8,30.4,22.55,Low,0
2020-09-27 18:00:00,48.5,73.6,28.5,611.0,1010.9,5.2,48.8,46.8,66.6,40.93,High,1
2020-09-28 00:00:00,36.7,34.7,11.1,78.0,1001.4,3.7,37.1,34.3,37.6,24.85,Low,0
2020-09-28 06:00:00,37.0,71.8,3.8,726.0,1012.9,0.9,40.1,36.5,47.1,39.6,High,0
2020-09-28 12:00:00,41.2,49.3,14.9,1039.0,1000.9,0.2,41.9,39.8,47.0,35.75,Moderate,0
2020-09-28 18:00:00,35.7,51.2,6.9,239.0,1016.2,2.0,37.4,34.2,40.2,29.98,Moderate,0
2020-09-29 00:00:00,32.2,55.2,0.6,527.0,1008.4,0.4,34.9,31.4,36.8,32.26,Moderate,0
2020-09-29 06:00:00,32.6,47.6,14.6,770.0,1002.9,0.3,33.2,31.8,33.5,29.53,Moderate,0
2020-09-29 12:00:00,33.5,27.5,14.9,558.0,1007.1,0.7,33.1,31.7,31.3,23.4,Low,0
2020-09-29 18:00:00,33.7,43.2,7.2,591.0,1004.8,1.1,35.0,32.4,35.7,29.34,Moderate,0
2020-09-30 00:00:00,39.1,69.8,5.6,452.0,1021.0,0.2,41.9,38.1,50.1,37.39,Moderate,0
2020-09-30 06:00:00,34.4,69.9,15.9,443.0,1007.5,1.3,36.0,33.8,39.8,33.55,Moderate,0
2020-09-30 12:00:00,39.1,41.5,5.4,528.0,1005.0,0.0,40.5,37.2,43.6,30.85,Moderate,0
2020-09-30 18:00:00,33.4,54.5,18.2,560.0,1002.6,3.3,33.9,32.5,35.1,30.37,Moderate,0
2020-10-01 00:00:00,34.6,34.5,5.5,255.0,1013.4,3.8,35.7,32.6,35.8,26.34,Low,0
2020-10-01 06:00:00,20.0,35.8,8.3,533.0,1012.1,2.0,20.8,19.8,17.1,20.99,Low,0
2020-10-01 12:00:00,40.4,21.7,11.9,942.0,1002.3,0.9,40.1,38.1,39.5,28.61,Moderate,0
2020-10-01 18:00:00,36.4,87.3,10.3,445.0,993.4,0.4,39.5,36.3,47.8,39.62,High,0
2020-10-02 00:00:00,41.0,35.8,5.1,241.0,996.0,2.0,42.2,38.4,45.2,28.89,Moderate,1
2020-10-02 06:00:00,18.0,37.1,11.5,512.0,1003.2,4.0,18.5,18.0,14.3,20.31,Low,0
2020-10-02 12:00:00,48.6,41.0,14.4,371.0,1018.5,0.3,48.9,45.5,57.3,32.13,Moderate,1
2020-10-02 18:00:00,33.0,29.6,3.9,215.0,1002.5,0.9,34.0,31.0,33.1,23.4,Low,0
2020-10-03 00:00:00,41.8,67.9,12.2,585.0,999.1,0.6,43.7,40.6,53.5,37.94,Moderate,1
2020-10-03 06:00:00,26.7,25.6,8.1,372.0,987.4,0.7,27.0,25.3,24.1,19.83,Low,0
2020-10-03 12:00:00,38.3,30.1,4.2,394.0,1020.1,0.8,39.3,35.9,40.1,27.15,Low,0
2020-10-03 18:00:00,26.6,68.4,11.1,588.0,1010.7,4.5,28.7,26.9,28.3,32.84,Moderate,0
2020-10-04 00:00:00,29.6,45.5,15.5,167.0,1013.0,0.4,30.0,28.4,28.8,22.99,Low,0
2020-10-04 06:00:00,47.4,73.1,5.9,115.0,1014.6,1.0,50.3,45.3,68.3,39.64,High,1
2020-10-04 12:00:00,32.7,61.8,11.5,718.0,1003.4,4.5,34.4,32.3,36.5,34.83,Moderate,0
2020-10-04 18:00:00,35.5,39.2,6.8,67.0,1005.8,1.0,36.6,33.4,37.6,25.27,Low,0
2020-10-05 00:00:00,40.1,68.8,13.5,306.0,1019.9,3.0,41.9,38.8,50.2,35.89,Moderate,0
2020-10-05 06:00:00,37.5,28.7,17.4,100.0,1006.8,0.1,36.8,34.9,36.2,21.36,Low,0
2020-10-05 12:00:00,35.1,60.2,10.7,428.0,1010.9,4.6,36.8,34.1,40.2,33.52,Moderate,0
2020-10-05 18:00:00,36.6,52.8,14.3,657.0,1013.7,0.3,37.5,35.4,40.5,31.84,Moderate,0
2020-10-06 00:00:00,50.0,40.1,16.0,578.0,1011.4,5.9,50.1,47.0,59.1,35.72,Moderate,1
2020-10-06 06:00:00,33.6,65.3,5.8,1100.0,1003.7,0.3,36.2,33.6,39.6,38.64,High,0
2020-10-06 12:00:00,35.4,85.4,6.7,822.0,1004.7,0.9,38.9,35.7,46.2,42.42,High,0
2020-10-06 18:00:00,41.4,94.9,11.7,317.0,1012.8,0.6,44.7,40.9,59.9,42.6,High,1
2020-10-07 00:00:00,41.7,65.6,19.9,251.0,1012.8,0.9,42.6,40.1,51.2,33.38,Moderate,1
2020-10-07 06:00:00,42.3,50.4,3.4,1100.0,1016.7,0.4,44.4,40.9,51.4,39.34,High,1
2020-10-07 12:00:00,38.5,36.9,12.6,816.0,1010.5,5.0,38.8,36.8,40.3,31.9,Moderate,0
2020-10-07 18:00:00,26.0,39.3,18.9,697.0,1011.0,0.5,25.7,25.5,22.7,23.15,Low,0
2020-10-08 00:00:00,45.4,56.0,8.0,569.0,1000.5,1.6,47.2,43.4,57.8,37.66,Moderate,1
2020-10-08 06:00:00,26.0,47.5,9.0,618.0,999.2,0.2,27.3,25.7,25.5,26.48,Low,0
2020-10-08 12:00:00,36.1,88.5,8.8,179.0,1012.8,2.6,39.5,35.8,47.8,38.86,High,0
2020-10-08 18:00:00,28.7,47.6,8.4,589.0,999.3,1.2,30.1,28.1,29.2,27.97,Low,0
2020-10-09 00:00:00,33.6,48.0,5.0,568.0,1004.8,5.8,35.4,32.5,36.8,32.41,Moderate,0
2020-10-09 06:00:00,36.3,48.8,8.2,324.0,1018.8,0.8,37.8,34.7,40.4,29.6,Moderate,0
2020-10-09 12:00:00,36.2,82.7,5.1,415.0,1017.2,0.3,39.7,35.9,47.5,39.16,High,0
2020-10-09 18:00:00,37.0,68.8,13.7,929.0,1008.0,0.6,38.8,36.6,44.5,38.29,High,0
2020-10-10 00:00:00,45.3,66.1,2.1,519.0,1002.0,2.0,48.4,43.6,62.0,41.08,High,1
2020-10-10 06:00:00,37.2,45.1,15.6,1068.0,1003.8,1.6,37.6,36.1,39.6,33.47,Moderate,0
2020-10-10 12:00:00,32.3,81.3,17.2,115.0,1013.7,2.3,34.3,32.0,37.9,33.09,Moderate,0
2020-10-10 18:00:00,40.7,22.9,10.2,419.0,1004.6,0.1,40.6,37.9,40.5,25.18,Low,0
2020-10-11 00:00:00,42.3,85.3,25.1,163.0,999.4,1.3,43.6,41.2,56.8,37.02,Moderate,1
2020-10-11 06:00:00,25.4,58.5,12.1,248.0,1017.2,4.0,26.9,25.2,25.3,26.89,Low,0
2020-10-11 12:00:00,38.2,49.9,11.1,343.0,1006.8,0.2,39.4,36.5,43.0,30.09,Moderate,0
2020-10-11 18:00:00,38.9,57.3,1.9,629.0,999.2,0.1,41.5,37.6,47.6,36.2,Moderate,0
2020-10-12 00:00:00,31.9,70.1,17.9,617.0,1009.8,1.9,33.3,31.8,35.3,33.59,Moderate,0
2020-10-12 06:00:00,43.6,21.0,4.5,380.0,1014.7,0.6,44.1,40.4,44.9,27.03,Low,1
2020-10-12 12:00:00,32.9,85.4,4.1,50.0,994.9,1.6,36.7,32.6,42.1,36.27,Moderate,0
2020-10-12 18:00:00,34.9,53.5,10.5,919.0,1003.0,1.2,36.3,34.2,38.7,34.29,Moderate,0
2020-10-13 00:00:00,32.8,45.7,5.1,479.0,1002.5,6.4,34.5,31.6,35.3,31.0,Moderate,0
2020-10-13 06:00:00,34.1,30.4,7.9,271.0,1009.5,3.3,34.7,32.0,33.9,24.55,Low,0
2020-10-13 12:00:00,26.3,53.0,18.8,619.0,1011.3,1.7,26.7,26.1,24.6,26.56,Low,0
2020-10-13 18:00:00,23.9,57.2,23.2,601.0,999.5,0.5,24.0,24.1,21.0,25.1,Low,0
2020-10-14 00:00:00,45.2,50.3,5.9,469.0,990.1,0.5,47.0,42.9,56.1,35.43,Moderate,1
2020-10-14 06:00:00,28.1,70.9,8.1,587.0,1015.3,3.2,30.7,28.4,31.4,34.27,Moderate,0
2020-10-14 12:00:00,27.1,51.6,33.4,261.0,993.8,1.3,25.7,26.5,22.7,20.83,Low,0
2020-10-14 18:00:00,18.9,92.1,23.1,740.0,1007.7,2.3,20.7,21.0,17.0,33.26,Moderate,0
2020-10-15 00:00:00,29.5,64.9,16.2,301.0,1003.7,0.9,30.8,29.1,31.2,28.83,Moderate,0
2020-10-15 06:00:00,24.7,80.6,5.1,399.0,1006.6,0.2,28.1,25.5,28.0,33.31,Moderate,0
2020-10-15 12:00:00,45.5,28.2,5.9,712.0,1021.5,0.6,46.2,42.6,49.5,31.9,Moderate,1
2020-10-15 18:00:00,41.1,49.8,16.1,851.0,1035.4,0.3,41.7,39.6,46.8,34.21,Moderate,0
2020-10-16 00:00:00,29.2,45.3,1.7,946.0,988.7,2.3,31.3,28.8,30.9,32.03,Moderate,0
2020-10-16 06:00:00,49.8,62.7,18.0,814.0,1014.8,1.8,50.8,47.8,67.5,41.22,High,1
2020-10-16 12:00:00,40.9,84.6,21.0,469.0,1003.4,0.1,42.6,40.2,54.3,38.91,High,1
2020-10-16 18:00:00,31.7,25.9,7.3,165.0,1015.5,1.5,32.1,29.6,30.3,21.04,Low,0
2020-10-17 00:00:00,18.0,25.4,23.5,901.0,1014.6,3.1,16.4,18.0,11.2,17.59,Low,0
2020-10-17 06:00:00,50.0,83.8,12.4,893.0,1019.1,1.8,52.7,48.8,77.5,48.3,Extreme,1
2020-10-17 12:00:00,24.3,36.0,3.6,382.0,1007.8,1.1,25.7,23.5,23.2,22.47,Low,0
2020-10-17 18:00:00,22.5,70.2,9.8,780.0,996.1,0.6,24.8,23.5,22.9,31.78,Moderate,0
2020-10-18 00:00:00,41.2,60.7,5.5,467.0,1014.3,3.3,43.6,39.7,51.8,37.27,Moderate,1
2020-10-18 06:00:00,50.0,82.5,10.7,925.0,1006.2,0.8,52.8,48.8,77.3,48.2,Extreme,1
2020-10-18 12:00:00,43.7,29.4,3.4,421.0,1002.7,2.9,44.8,40.8,47.7,30.51,Moderate,1
2020-10-18 18:00:00,37.9,29.7,24.6,1045.0,1000.2,2.3,36.4,36.2,35.5,28.2,Moderate,0
2020-10-19 00:00:00,38.2,61.8,13.5,747.0,1015.1,2.5,39.7,37.3,45.2,36.42,Moderate,0
2020-10-19 06:00:00,40.0,91.0,6.7,999.0,1021.0,6.9,43.7,40.2,56.8,49.32,Extreme,1
2020-10-19 12:00:00,39.3,51.1,10.9,434.0,993.0,2.1,40.5,37.6,45.1,32.27,Moderate,0
2020-10-19 18:00:00,36.0,44.5,9.0,651.0,1011.2,0.1,37.1,34.6,38.9,30.44,Moderate,0
2020-10-20 00:00:00,34.7,65.5,25.1,308.0,1001.3,0.3,35.0,33.8,37.7,29.39,Moderate,0
2020-10-20 06:00:00,33.6,89.8,8.9,761.0,990.3,0.1,37.0,34.1,43.2,41.53,High,0
2020-10-20 12:00:00,28.7,82.8,10.5,775.0,1006.5,0.3,31.6,29.5,33.4,37.43,Moderate,0
2020-10-20 18:00:00,32.0,94.7,2.9,1100.0,996.7,0.1,36.4,33.2,42.2,45.78,High,0
2020-10-21 00:00:00,22.1,21.7,10.7,671.0,989.2,1.0,21.9,21.3,17.9,18.61,Low,0
2020-10-21 06:00:00,33.3,28.5,12.1,731.0,997.2,0.0,33.3,31.7,31.7,25.17,Low,0
2020-10-21 12:00:00,27.1,65.7,4.1,432.0,994.7,1.0,29.9,27.1,30.1,31.39,Moderate,0
2020-10-21 18:00:00,26.3,81.5,14.8,685.0,998.5,3.4,28.6,27.2,28.6,35.58,Moderate,0
2020-10-22 00:00:00,35.3,41.4,1.5,455.0,991.7,2.1,37.2,33.7,38.8,30.08,Moderate,0
2020-10-22 06:00:00,43.7,37.9,8.1,579.0,1001.0,4.3,44.6,41.2,49.3,33.37,Moderate,1
2020-10-22 12:00:00,40.4,79.0,2.8,594.0,997.9,0.4,44.0,39.7,55.4,41.96,High,1
2020-10-22 18:00:00,23.0,24.2,9.6,462.0,1008.8,1.1,23.1,22.0,19.4,18.33,Low,0
2020-10-23 00:00:00,27.1,47.7,7.0,566.0,1010.9,0.6,28.6,26.6,27.4,27.18,Low,0
2020-10-23 06:00:00,40.6,57.9,12.7,456.0,1007.6,1.0,42.0,39.0,48.6,33.98,Moderate,1
2020-10-23 12:00:00,27.1,62.0,8.8,455.0,1002.6,1.2,29.1,27.0,28.7,29.77,Moderate,0
2020-10-23 18:00:00,32.4,74.6,12.5,819.0,1002.4,0.1,34.6,32.6,37.9,36.91,Moderate,0
2020-10-24 00:00:00,37.9,46.6,9.7,594.0,996.6,0.4,39.1,36.3,42.1,31.36,Moderate,0
2020-10-24 06:00:00,27.2,66.0,18.6,637.0,996.9,1.8,28.3,27.4,27.4,30.43,Moderate,0
2020-10-24 12:00:00,34.7,63.9,16.9,186.0,1012.0,2.2,35.9,33.7,39.0,30.38,Moderate,0
2020-10-24 18:00:00,24.7,61.1,5.3,656.0,987.4,1.3,27.1,25.0,25.9,30.7,Moderate,0
2020-10-25 00:00:00,29.8,68.0,17.7,683.0,1004.2,0.5,31.1,29.9,31.7,32.17,Moderate,0
2020-10-25 06:00:00,36.2,39.5,12.0,450.0,1001.8,0.8,36.7,34.4,37.7,27.42,Low,0
2020-10-25 12:00:00,22.8,26.3,19.7,1071.0,1011.0,0.2,21.8,22.5,17.4,21.0,Low,0
2020-10-25 18:00:00,37.1,28.9,4.2,50.0,990.7,4.6,38.0,34.5,38.3,25.06,Low,0
2020-10-26 00:00:00,33.9,36.8,3.4,746.0,1005.1,3.0,35.3,32.5,35.6,30.42,Moderate,0
2020-10-26 06:00:00,37.9,57.5,3.4,728.0,1008.4,0.1,40.4,36.9,45.7,36.24,Moderate,0
2020-10-26 12:00:00,35.6,83.0,23.4,685.0,986.0,0.3,36.9,35.6,42.9,37.33,Moderate,0
2020-10-26 18:00:00,43.5,72.6,20.0,594.0,994.3,1.3,44.7,42.3,56.8,38.63,High,1
2020-10-27 00:00:00,34.9,79.2,16.9,688.0,1004.1,0.4,36.8,34.9,42.2,37.43,Moderate,0
2020-10-27 06:00:00,31.0,46.3,3.0,767.0,1010.1,4.1,33.0,30.3,33.3,32.11,Moderate,0
2020-10-27 12:00:00,34.9,50.3,17.0,369.0,1006.8,2.1,35.4,33.5,36.8,28.38,Moderate,0
2020-10-27 18:00:00,37.8,49.5,3.2,625.0,1010.6,0.5,39.9,36.4,43.8,33.61,Moderate,0
2020-10-28 00:00:00,34.3,34.4,0.6,504.0,994.2,0.0,35.9,32.6,36.3,27.69,Low,0
2020-10-28 06:00:00,34.3,24.6,6.8,277.0,989.1,2.4,34.7,32.0,33.4,23.14,Low,0
2020-10-28 12:00:00,29.1,64.3,8.2,729.0,1005.8,0.8,31.3,29.2,32.0,33.28,Moderate,0
2020-10-28 18:00:00,29.4,94.2,21.6,409.0,992.7,1.5,31.5,30.2,33.9,36.05,Moderate,0
2020-10-29 00:00:00,24.2,32.5,4.1,176.0,996.3,0.5,25.3,23.1,22.6,19.69,Low,0
2020-10-29 06:00:00,46.2,23.5,35.0,415.0,1014.3,0.2,43.2,42.8,43.3,22.85,Low,1
2020-10-29 12:00:00,25.3,78.5,10.7,350.0,1006.9,1.7,27.9,25.9,27.5,32.09,Moderate,0
2020-10-29 18:00:00,29.1,38.9,8.6,807.0,999.3,0.9,30.0,28.4,28.6,27.47,Low,0
2020-10-30 00:00:00,29.0,82.2,8.6,588.0,998.0,0.4,32.1,29.6,34.2,36.43,Moderate,0
2020-10-30 06:00:00,40.3,72.8,3.4,896.0,1011.2,0.2,43.5,39.7,53.6,42.44,High,1
2020-10-30 12:00:00,31.9,90.9,7.3,383.0,1007.1,1.3,35.6,32.3,40.6,38.95,High,0
2020-10-30 18:00:00,42.7,50.7,11.2,769.0,992.9,1.9,43.9,41.0,50.7,36.08,Moderate,1
2020-10-31 00:00:00,29.3,69.6,17.3,1100.0,985.5,0.5,30.7,29.9,31.3,35.55,Moderate,0
2020-10-31 06:00:00,36.0,54.9,7.1,639.0,1023.8,2.0,37.9,35.0,41.3,34.0,Moderate,0
2020-10-31 12:00:00,28.2,67.3,10.6,765.0,992.8,0.3,30.3,28.5,30.6,33.24,Moderate,0
2020-10-31 18:00:00,49.0,53.7,15.6,723.0,1010.3,0.6,49.8,46.7,62.7,37.99,Moderate,1
2020-11-01 00:00:00,25.7,34.1,6.9,194.0,1020.1,2.0,26.6,24.5,24.1,20.86,Low,0
2020-11-01 06:00:00,36.2,58.1,18.0,696.0,1006.5,1.6,36.9,35.3,40.2,33.0,Moderate,0
2020-11-01 12:00:00,38.4,59.6,13.6,627.0,999.0,0.5,39.7,37.3,45.0,34.34,Moderate,0
2020-11-01 18:00:00,36.9,80.8,16.2,485.0,990.7,0.2,39.0,36.5,46.3,37.27,Moderate,0
